 written on  4Feb2026 at 20:16:25 
          28
          45
    2    2    2    2    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    2    2    2    2
   -4   -2    0    1   16   -0.000761    0.000005
   -4   -2    0    2   16    0.000210    0.000024
   -4   -2    0    3   16    0.000092   -0.000050
   -4   -2    0    4   16    0.000316    0.000085
   -4   -2    0    5   16   -0.000276   -0.000005
   -4   -2    0    6   16   -0.000229   -0.000029
   -4   -2    0    7   16    0.001110   -0.000014
   -4   -2    0    8   16    0.000574   -0.000004
   -4   -2    0    9   16   -0.000138   -0.000033
   -4   -2    0   10   16    0.000136   -0.000024
   -4   -2    0   11   16   -0.000002    0.000000
   -4   -2    0   12   16    0.000161    0.000013
   -4   -2    0   13   16   -0.000250    0.000010
   -4   -2    0   14   16   -0.000535    0.000005
   -4   -2    0   15   16    0.000004    0.000000
   -4   -2    0   16   16    0.000226   -0.000000
   -4   -2    0   17   16   -0.000373    0.000024
   -4   -2    0   18   16   -0.000167   -0.000000
   -4   -2    0   19   16    0.000396   -0.000032
   -4   -2    0   20   16    0.000331   -0.000024
   -4   -2    0   21   16    0.000185    0.000012
   -4   -2    0   22   16   -0.000356    0.000011
   -4   -2    0   23   16   -0.001028   -0.002165
   -4   -2    0   24   16   -0.000000    0.000002
   -4   -2    0   25   16    0.000279   -0.000065
   -4   -2    0   26   16    0.000356   -0.000017
   -4   -2    0   27   16    0.000004    0.000000
   -4   -2    0   28   16   -0.000767   -0.000039
   -4   -2    0    1   17    0.000474   -0.000002
   -4   -2    0    2   17   -0.000018    0.000025
   -4   -2    0    3   17   -0.000075    0.000001
   -4   -2    0    4   17   -0.000070    0.000001
   -4   -2    0    5   17   -0.000020    0.000007
   -4   -2    0    6   17    0.000722   -0.000042
   -4   -2    0    7   17   -0.000010   -0.000000
   -4   -2    0    8   17    0.001045   -0.000015
   -4   -2    0    9   17    0.000419   -0.000026
   -4   -2    0   10   17   -0.000705   -0.000030
   -4   -2    0   11   17    0.000460   -0.000011
   -4   -2    0   12   17   -0.000521   -0.000010
   -4   -2    0   13   17    0.000237    0.000012
   -4   -2    0   14   17   -0.000566   -0.000033
   -4   -2    0   15   17    0.000725   -0.000005
   -4   -2    0   16   17    0.000571   -0.000003
   -4   -2    0   17   17    0.000612    0.000020
   -4   -2    0   18   17   -0.000002    0.000000
   -4   -2    0   19   17    0.000400   -0.000005
   -4   -2    0   20   17   -0.000115   -0.000000
   -4   -2    0   21   17   -0.000005   -0.000000
   -4   -2    0   22   17    0.000414    0.000007
   -4   -2    0   23   17    0.000274    0.000069
   -4   -2    0   24   17    0.001007    0.000005
   -4   -2    0   25   17    0.000727   -0.000005
   -4   -2    0   26   17   -0.000258    0.000011
   -4   -2    0   27   17   -0.000399    0.000004
   -4   -2    0   28   17    0.000304    0.000013
   -4   -2    0    1   18    0.000159    0.000001
   -4   -2    0    2   18   -0.000012   -0.000000
   -4   -2    0    3   18    0.001584    0.000004
   -4   -2    0    4   18    0.000067   -0.000000
   -4   -2    0    5   18   -0.000095   -0.000000
   -4   -2    0    6   18    0.000016    0.000000
   -4   -2    0    7   18   -0.001325   -0.000006
   -4   -2    0    8   18   -0.000046   -0.000000
   -4   -2    0    9   18   -0.000556    0.000009
   -4   -2    0   10   18   -0.000067    0.000007
   -4   -2    0   11   18   -0.001163   -0.000010
   -4   -2    0   12   18   -0.000225   -0.000014
   -4   -2    0   13   18   -0.001288   -0.000006
   -4   -2    0   14   18   -0.000089   -0.000002
   -4   -2    0   15   18    0.002038   -0.000010
   -4   -2    0   16   18   -0.000282   -0.000022
   -4   -2    0   17   18    0.000014    0.000000
   -4   -2    0   18   18   -0.001375    0.000006
   -4   -2    0   19   18    0.000014   -0.000000
   -4   -2    0   20   18    0.000006   -0.000000
   -4   -2    0   21   18   -0.000583    0.000000
   -4   -2    0   22   18    0.000024    0.000000
   -4   -2    0   23   18   -0.000067    0.000022
   -4   -2    0   24   18    0.001522    0.000004
   -4   -2    0   25   18   -0.000334   -0.000016
   -4   -2    0   26   18    0.000977   -0.000051
   -4   -2    0   27   18   -0.000465   -0.000004
   -4   -2    0   28   18    0.000246    0.000005
   -4   -2    0    1   19   -0.000160   -0.000008
   -4   -2    0    2   19   -0.000690   -0.000030
   -4   -2    0    3   19    0.000005    0.000000
   -4   -2    0    4   19    0.000279    0.000006
   -4   -2    0    5   19   -0.000044   -0.000008
   -4   -2    0    6   19   -0.000445    0.000030
   -4   -2    0    7   19   -0.000029    0.000001
   -4   -2    0    8   19    0.001011    0.000002
   -4   -2    0    9   19    0.000415   -0.000006
   -4   -2    0   10   19    0.000324    0.000015
   -4   -2    0   11   19   -0.000401   -0.000009
   -4   -2    0   12   19    0.000011    0.000016
   -4   -2    0   13   19   -0.000337    0.000011
   -4   -2    0   14   19    0.000316    0.000012
   -4   -2    0   15   19   -0.000847    0.000004
   -4   -2    0   16   19    0.000043   -0.000010
   -4   -2    0   17   19   -0.000124    0.000001
   -4   -2    0   18   19   -0.000026    0.000000
   -4   -2    0   19   19    0.000888    0.000001
   -4   -2    0   20   19   -0.000414    0.000007
   -4   -2    0   21   19    0.000029   -0.000000
   -4   -2    0   22   19   -0.001273   -0.000000
   -4   -2    0   23   19    0.000062    0.000014
   -4   -2    0   24   19    0.000048   -0.000003
   -4   -2    0   25   19    0.000504    0.000012
   -4   -2    0   26   19   -0.000668    0.000019
   -4   -2    0   27   19    0.000823   -0.000006
   -4   -2    0   28   19    0.000753    0.000023
   -4   -2    0    1   20    0.000020   -0.000007
   -4   -2    0    2   20    0.000723   -0.000042
   -4   -2    0    3   20    0.000015    0.000000
   -4   -2    0    4   20   -0.001045    0.000016
   -4   -2    0    5   20   -0.001139    0.000033
   -4   -2    0    6   20    0.000849    0.000038
   -4   -2    0    7   20    0.000057   -0.000003
   -4   -2    0    8   20    0.001393   -0.000030
   -4   -2    0    9   20   -0.000922    0.000035
   -4   -2    0   10   20    0.001697    0.000041
