  0.37677607E+00 -0.13834932E+02
  0.38148577E+00 -0.13836998E+02
  0.38619547E+00 -0.13838969E+02
  0.39090518E+00 -0.13840844E+02
  0.39561488E+00 -0.13842625E+02
  0.40032458E+00 -0.13844309E+02
  0.40503428E+00 -0.13845896E+02
  0.40974398E+00 -0.13847387E+02
  0.41445368E+00 -0.13848780E+02
  0.41916338E+00 -0.13850075E+02
  0.42387308E+00 -0.13851272E+02
  0.42858278E+00 -0.13852370E+02
  0.43329248E+00 -0.13853370E+02
  0.43800218E+00 -0.13854269E+02
  0.44271189E+00 -0.13855069E+02
  0.44742159E+00 -0.13855769E+02
  0.45213129E+00 -0.13856369E+02
  0.45684099E+00 -0.13856868E+02
  0.46155069E+00 -0.13857265E+02
  0.46626039E+00 -0.13857562E+02
  0.47097009E+00 -0.13857756E+02
  0.47567979E+00 -0.13857849E+02
  0.48037912E+00 -0.13858080E+02
  0.48507844E+00 -0.13858800E+02
  0.48977777E+00 -0.13860005E+02
  0.49447710E+00 -0.13861693E+02
  0.49917642E+00 -0.13863858E+02
  0.50387575E+00 -0.13866495E+02
  0.50857508E+00 -0.13869595E+02
  0.51327440E+00 -0.13873152E+02
  0.51797373E+00 -0.13877154E+02
  0.52267306E+00 -0.13881592E+02
  0.52737238E+00 -0.13886455E+02
  0.53207171E+00 -0.13891730E+02
  0.53677103E+00 -0.13897405E+02
  0.54147036E+00 -0.13903467E+02
  0.54616969E+00 -0.13909903E+02
  0.55086901E+00 -0.13916700E+02
  0.55556834E+00 -0.13923842E+02
  0.56026767E+00 -0.13931317E+02
  0.56496699E+00 -0.13939110E+02
  0.56966632E+00 -0.13947208E+02
  0.57436565E+00 -0.13955597E+02
  0.57906497E+00 -0.13964263E+02
  0.58376430E+00 -0.13973192E+02
  0.58846362E+00 -0.13982372E+02
  0.59316295E+00 -0.13991789E+02
  0.59786228E+00 -0.14001431E+02
  0.60256160E+00 -0.14011285E+02
  0.60726093E+00 -0.14021339E+02
  0.61196026E+00 -0.14031582E+02
  0.61665958E+00 -0.14042002E+02
  0.62135891E+00 -0.14052589E+02
  0.62605824E+00 -0.14063331E+02
  0.63075756E+00 -0.14074219E+02
  0.63545689E+00 -0.14085242E+02
  0.64015621E+00 -0.14096391E+02
  0.64485554E+00 -0.14107657E+02
  0.64955487E+00 -0.14119030E+02
  0.65425419E+00 -0.14130503E+02
  0.65895352E+00 -0.14142067E+02
  0.66365285E+00 -0.14153713E+02
  0.66835217E+00 -0.14165435E+02
  0.67305150E+00 -0.14177225E+02
  0.67775083E+00 -0.14189076E+02
  0.68245015E+00 -0.14200982E+02
  0.68714948E+00 -0.14212934E+02
  0.69184880E+00 -0.14224929E+02
  0.69654813E+00 -0.14236958E+02
  0.70124746E+00 -0.14249017E+02
  0.70594678E+00 -0.14261099E+02
  0.71064611E+00 -0.14273200E+02
  0.71534544E+00 -0.14285315E+02
  0.72004476E+00 -0.14297437E+02
  0.72474409E+00 -0.14309563E+02
  0.72944342E+00 -0.14321687E+02
  0.73414274E+00 -0.14333806E+02
  0.73884207E+00 -0.14345915E+02
  0.74354139E+00 -0.14358009E+02
  0.74824072E+00 -0.14370086E+02
  0.75294005E+00 -0.14382140E+02
  0.75763937E+00 -0.14394168E+02
  0.76233870E+00 -0.14406167E+02
  0.76703803E+00 -0.14418132E+02
  0.77173735E+00 -0.14430061E+02
  0.77643668E+00 -0.14441951E+02
  0.78113601E+00 -0.14453798E+02
  0.78583533E+00 -0.14465598E+02
  0.79053466E+00 -0.14477350E+02
  0.79523398E+00 -0.14489050E+02
  0.79993331E+00 -0.14500696E+02
  0.80463264E+00 -0.14512284E+02
  0.80933196E+00 -0.14523812E+02
  0.81403129E+00 -0.14535278E+02
  0.81873062E+00 -0.14546679E+02
  0.82342994E+00 -0.14558012E+02
  0.82812927E+00 -0.14569276E+02
  0.83282859E+00 -0.14580468E+02
  0.83752792E+00 -0.14591585E+02
  0.84222725E+00 -0.14602626E+02
  0.84692657E+00 -0.14613589E+02
  0.85162590E+00 -0.14624471E+02
  0.85632523E+00 -0.14635271E+02
  0.86102455E+00 -0.14645986E+02
  0.86572388E+00 -0.14656615E+02
  0.87042321E+00 -0.14667155E+02
  0.87512253E+00 -0.14677606E+02
  0.87982186E+00 -0.14687965E+02
  0.88452118E+00 -0.14698231E+02
  0.88922051E+00 -0.14708402E+02
  0.89391984E+00 -0.14718476E+02
  0.89861916E+00 -0.14728452E+02
  0.90331849E+00 -0.14738328E+02
